year,district,page,raw_row
2018,130,21,"['130', '43,335', '68.2 %', '1,098', '1.7 %', '19,090', '30.1 %', '44,489', '70.2 %', '18,879', '29.8 %', '45,847', '86.3 %', '7,283', '13.7 %']"
2018,131,21,"['131', '5,658', '14.4 %', '407', '1.0 %', '33,165', '84.5 %', '5,992', '15.3 %', '33,213', '84.7 %', '7,883', '44.7 %', '9,740', '55.3 %']"
2018,132,22,"['132', '32,220', '57.5 %', '23,431', '41.8 %', '414', '0.7 %', '34,909', '62.3 %', '20,325', '36.2 %', '838', '1.5 %', '32,472', '58.0 %', '22,462', '40.1 %', '1,054', '1.9 %', '32,033', '57.3 %']"
2018,133,22,"['133', '34,930', '53.1 %', '30,329', '46.1 %', '533', '0.8 %', '39,548', '60.3 %', '24,855', '37.9 %', '1,181', '1.8 %', '35,093', '53.6 %', '29,089', '44.4 %', '1,304', '2.0 %', '34,377', '52.6 %']"
2018,134,22,"['134', '32,114', '36.8 %', '54,514', '62.4 %', '669', '0.8 %', '39,112', '45.3 %', '45,388', '52.5 %', '1,925', '2.2 %', '32,789', '37.9 %', '51,809', '60.0 %', '1,817', '2.1 %', '31,523', '36.6 %']"
2018,135,22,"['135', '16,162', '35.0 %', '29,762', '64.4 %', '315', '0.7 %', '18,147', '39.2 %', '27,501', '59.4 %', '626', '1.4 %', '16,751', '36.3 %', '28,666', '62.1 %', '781', '1.7 %', '16,173', '35.0 %']"
2018,136,22,"['136', '23,172', '35.3 %', '41,750', '63.5 %', '786', '1.2 %', '27,285', '41.8 %', '36,167', '55.3 %', '1,896', '2.9 %', '24,063', '37.0 %', '38,653', '59.5 %', '2,282', '3.5 %', '23,031', '35.5 %']"
2018,137,22,"['137', '8,713', '30.9 %', '19,309', '68.4 %', '214', '0.8 %', '10,183', '36.1 %', '17,557', '62.3 %', '463', '1.6 %', '9,034', '32.1 %', '18,625', '66.1 %', '523', '1.9 %', '8,653', '30.8 %']"
2018,138,22,"['138', '32,754', '52.8 %', '28,778', '46.4 %', '519', '0.8 %', '36,330', '58.7 %', '24,479', '39.6 %', '1,064', '1.7 %', '33,088', '53.5 %', '27,607', '44.7 %', '1,111', '1.8 %', '32,323', '52.4 %']"
2018,139,22,"['139', '11,599', '22.9 %', '38,842', '76.5 %', '301', '0.6 %', '13,994', '27.5 %', '36,147', '71.1 %', '683', '1.3 %', '12,137', '23.9 %', '37,954', '74.7 %', '692', '1.4 %', '11,512', '22.7 %']"
2018,140,22,"['140', '5,393', '21.5 %', '19,532', '78.0 %', '130', '0.5 %', '6,466', '25.7 %', '18,428', '73.4 %', '224', '0.9 %', '5,880', '23.4 %', '18,949', '75.5 %', '265', '1.1 %', '5,502', '22.0 %']"
2018,141,22,"['141', '4,459', '13.6 %', '28,096', '85.8 %', '182', '0.6 %', '5,657', '17.2 %', '26,877', '81.8 %', '342', '1.0 %', '4,752', '14.5 %', '27,735', '84.4 %', '367', '1.1 %', '4,427', '13.5 %']"
2018,142,22,"['142', '8,265', '21.6 %', '29,705', '77.8 %', '218', '0.6 %', '10,024', '26.2 %', '27,738', '72.6 %', '458', '1.2 %', '8,748', '22.9 %', '28,976', '75.9 %', '462', '1.2 %', '8,290', '21.7 %']"
2018,143,22,"['143', '8,751', '26.9 %', '23,602', '72.5 %', '184', '0.6 %', '10,180', '31.3 %', '22,069', '67.8 %', '306', '0.9 %', '9,296', '28.6 %', '22,798', '70.1 %', '408', '1.3 %', '8,770', '27.0 %']"
2018,144,22,"['144', '12,511', '36.8 %', '21,278', '62.5 %', '234', '0.7 %', '13,996', '41.1 %', '19,731', '57.9 %', '351', '1.0 %', '13,039', '38.4 %', '20,481', '60.3 %', '463', '1.4 %', '12,484', '36.8 %']"
2018,145,22,"['145', '12,101', '24.1 %', '37,672', '75.0 %', '483', '1.0 %', '15,227', '30.4 %', '33,746', '67.5 %', '1,037', '2.1 %', '12,927', '25.9 %', '35,806', '71.8 %', '1,160', '2.3 %', '12,150', '24.4 %']"
2018,146,22,"['146', '9,227', '18.6 %', '40,111', '80.7 %', '342', '0.7 %', '11,690', '23.6 %', '37,173', '74.9 %', '760', '1.5 %', '9,669', '19.5 %', '39,162', '79.0 %', '754', '1.5 %', '9,080', '18.3 %']"
2018,147,22,"['147', '9,575', '17.4 %', '45,020', '81.9 %', '364', '0.7 %', '12,495', '22.8 %', '41,361', '75.3 %', '1,036', '1.9 %', '10,301', '18.8 %', '43,416', '79.3 %', '1,049', '1.9 %', '9,730', '17.8 %']"
2018,148,22,"['148', '16,281', '37.5 %', '26,815', '61.7 %', '348', '0.8 %', '18,438', '42.4 %', '24,357', '56.1 %', '653', '1.5 %', '16,948', '39.1 %', '25,684', '59.2 %', '757', '1.7 %', '16,338', '37.7 %']"
2018,149,22,"['149', '12,097', '30.6 %', '27,142', '68.7 %', '256', '0.6 %', '13,763', '34.8 %', '25,331', '64.0 %', '506', '1.3 %', '12,761', '32.3 %', '26,257', '66.4 %', '538', '1.4 %', '12,190', '30.9 %']"
2018,150,22,"['150', '33,084', '58.1 %', '23,466', '41.2 %', '413', '0.7 %', '35,503', '62.4 %', '20,662', '36.3 %', '765', '1.3 %', '33,419', '58.8 %', '22,454', '39.5 %', '939', '1.7 %', '32,917', '58.0 %']"
2018,132,23,"['132', '22,729', '40.6 %', '1,154', '2.1 %', '33,930', '60.8 %', '20,506', '36.8 %', '1,352', '2.4 %', '33,386', '59.8 %', '20,937', '37.5 %', '1,487', '2.7 %', '32,402', '58.2 %', '22,355', '40.1 %']"
2018,133,23,"['133', '29,509', '45.2 %', '1,412', '2.2 %', '38,933', '59.9 %', '24,335', '37.4 %', '1,745', '2.7 %', '37,801', '58.0 %', '25,695', '39.4 %', '1,661', '2.5 %', '35,247', '54.4 %', '28,417', '43.8 %']"
2018,134,23,"['134', '52,762', '61.2 %', '1,918', '2.2 %', '39,541', '46.4 %', '43,265', '50.7 %', '2,459', '2.9 %', '37,724', '44.0 %', '46,047', '53.8 %', '1,890', '2.2 %', '32,855', '38.6 %', '50,717', '59.6 %']"
2018,135,23,"['135', '29,076', '63.0 %', '929', '2.0 %', '16,789', '36.4 %', '27,933', '60.6 %', '1,400', '3.0 %', '16,909', '36.7 %', '28,133', '61.0 %', '1,074', '2.3 %', '16,192', '35.1 %', '29,106', '63.2 %']"
2018,136,23,"['136', '39,384', '60.7 %', '2,429', '3.7 %', '25,352', '39.6 %', '35,743', '55.8 %', '2,967', '4.6 %', '25,557', '39.8 %', '35,804', '55.8 %', '2,833', '4.4 %', '23,503', '36.7 %', '38,208', '59.7 %']"
2018,137,23,"['137', '18,888', '67.2 %', '576', '2.0 %', '9,560', '34.1 %', '17,632', '62.8 %', '873', '3.1 %', '9,415', '33.6 %', '17,951', '64.0 %', '693', '2.5 %', '8,745', '31.2 %', '18,748', '66.9 %']"
2018,138,23,"['138', '28,085', '45.6 %', '1,249', '2.0 %', '35,337', '57.6 %', '24,345', '39.7 %', '1,660', '2.7 %', '34,664', '56.4 %', '25,289', '41.2 %', '1,489', '2.4 %', '32,767', '53.5 %', '27,402', '44.7 %']"
2018,139,23,"['139', '38,360', '75.7 %', '823', '1.6 %', '12,515', '24.8 %', '36,768', '72.7 %', '1,265', '2.5 %', '12,751', '25.2 %', '36,959', '73.1 %', '825', '1.6 %', '11,577', '22.9 %', '38,286', '75.8 %']"
2018,140,23,"['140', '19,215', '76.7 %', '338', '1.3 %', '5,560', '22.2 %', '18,759', '75.0 %', '682', '2.7 %', '5,818', '23.2 %', '18,850', '75.3 %', '356', '1.4 %', '5,355', '21.4 %', '19,361', '77.4 %']"
2018,141,23,"['141', '27,937', '85.0 %', '488', '1.5 %', '4,508', '13.7 %', '27,584', '84.1 %', '721', '2.2 %', '4,692', '14.3 %', '27,636', '84.3 %', '454', '1.4 %', '4,320', '13.2 %', '28,104', '85.7 %']"
2018,142,23,"['142', '29,237', '76.7 %', '616', '1.6 %', '8,576', '22.5 %', '28,578', '75.1 %', '924', '2.4 %', '8,909', '23.4 %', '28,527', '74.9 %', '635', '1.7 %', '8,217', '21.6 %', '29,379', '77.2 %']"
2018,143,23,"['143', '23,142', '71.3 %', '542', '1.7 %', '8,857', '27.4 %', '22,516', '69.6 %', '993', '3.1 %', '9,204', '28.4 %', '22,637', '69.9 %', '548', '1.7 %', '8,435', '26.1 %', '23,407', '72.4 %']"
2018,144,23,"['144', '20,899', '61.5 %', '581', '1.7 %', '12,880', '38.0 %', '19,970', '58.9 %', '1,043', '3.1 %', '13,059', '38.5 %', '20,227', '59.6 %', '652', '1.9 %', '12,313', '36.3 %', '21,085', '62.2 %']"
2018,145,23,"['145', '36,342', '73.0 %', '1,290', '2.6 %', '14,311', '29.0 %', '33,173', '67.1 %', '1,918', '3.9 %', '14,221', '28.7 %', '34,075', '68.7 %', '1,288', '2.6 %', '12,335', '25.0 %', '35,980', '72.8 %']"
2018,146,23,"['146', '39,631', '80.0 %', '829', '1.7 %', '10,404', '21.1 %', '37,516', '76.1 %', '1,362', '2.8 %', '10,327', '20.9 %', '38,065', '77.2 %', '913', '1.9 %', '9,071', '18.4 %', '39,513', '80.2 %']"
2018,147,23,"['147', '43,803', '80.1 %', '1,170', '2.1 %', '11,220', '20.6 %', '41,403', '76.1 %', '1,784', '3.3 %', '11,318', '20.8 %', '41,947', '77.0 %', '1,200', '2.2 %', '9,867', '18.1 %', '43,532', '80.0 %']"
2018,148,23,"['148', '26,080', '60.2 %', '913', '2.1 %', '17,384', '40.3 %', '24,412', '56.6 %', '1,367', '3.2 %', '17,360', '40.2 %', '24,789', '57.4 %', '1,073', '2.5 %', '16,395', '38.0 %', '25,966', '60.2 %']"
2018,149,23,"['149', '26,683', '67.5 %', '638', '1.6 %', '12,743', '32.3 %', '25,686', '65.1 %', '1,048', '2.7 %', '12,829', '32.5 %', '25,902', '65.6 %', '731', '1.9 %', '12,131', '30.8 %', '26,721', '67.8 %']"
2018,150,23,"['150', '22,682', '40.0 %', '1,143', '2.0 %', '34,169', '60.5 %', '20,832', '36.9 %', '1,510', '2.7 %', '33,856', '59.9 %', '21,173', '37.4 %', '1,509', '2.7 %', '33,093', '58.6 %', '22,480', '39.8 %']"
2018,132,24,"['132', '944', '1.7 %', '33,851', '60.8 %', '20,680', '37.1 %', '1,170', '2.1 %', '33,373', '60.1 %', '22,173', '39.9 %', '33,469', '60.3 %', '22,050', '39.7 %', '33,815', '60.9 %', '21,741', '39.1 %']"
2018,133,24,"['133', '1,149', '1.8 %', '39,071', '60.3 %', '24,370', '37.6 %', '1,393', '2.1 %', '36,581', '56.7 %', '27,924', '43.3 %', '36,572', '56.8 %', '27,861', '43.2 %', '38,693', '59.9 %', '25,854', '40.1 %']"
2018,134,24,"['134', '1,560', '1.8 %', '39,800', '46.8 %', '43,149', '50.8 %', '2,064', '2.4 %', '34,698', '40.9 %', '50,100', '59.1 %', '34,609', '40.9 %', '50,066', '59.1 %', '39,753', '46.8 %', '45,107', '53.2 %']"
2018,135,24,"['135', '779', '1.7 %', '16,859', '36.6 %', '28,259', '61.3 %', '958', '2.1 %', '16,734', '36.4 %', '29,254', '63.6 %', '16,867', '36.7 %', '29,107', '63.3 %', '16,924', '36.8 %', '29,072', '63.2 %']"
2018,136,24,"['136', '2,329', '3.6 %', '24,611', '38.6 %', '36,213', '56.7 %', '2,990', '4.7 %', '25,045', '39.2 %', '38,777', '60.8 %', '25,280', '39.7 %', '38,391', '60.3 %', '25,327', '39.6 %', '38,582', '60.4 %']"
2018,137,24,"['137', '510', '1.8 %', '9,571', '34.2 %', '17,795', '63.6 %', '635', '2.3 %', '9,102', '32.6 %', '18,797', '67.4 %', '9,172', '32.9 %', '18,695', '67.1 %', '9,484', '34.0 %', '18,444', '66.0 %']"
2018,138,24,"['138', '1,080', '1.8 %', '35,363', '57.7 %', '24,555', '40.1 %', '1,354', '2.2 %', '33,983', '55.7 %', '27,019', '44.3 %', '34,036', '55.8 %', '26,931', '44.2 %', '35,226', '57.7 %', '25,787', '42.3 %']"
2018,139,24,"['139', '652', '1.3 %', '12,631', '25.0 %', '36,939', '73.2 %', '885', '1.8 %', '12,034', '23.9 %', '38,307', '76.1 %', '12,108', '24.1 %', '38,171', '75.9 %', '12,559', '24.9 %', '37,793', '75.1 %']"
2018,140,24,"['140', '309', '1.2 %', '5,578', '22.3 %', '19,044', '76.2 %', '362', '1.4 %', '5,534', '22.2 %', '19,428', '77.8 %', '5,630', '22.6 %', '19,313', '77.4 %', '5,630', '22.6 %', '19,314', '77.4 %']"
2018,141,24,"['141', '371', '1.1 %', '4,512', '13.8 %', '27,842', '84.9 %', '448', '1.4 %', '4,494', '13.7 %', '28,254', '86.3 %', '4,553', '13.9 %', '28,174', '86.1 %', '4,566', '13.9 %', '28,179', '86.1 %']"
2018,142,24,"['142', '453', '1.2 %', '8,640', '22.7 %', '28,797', '75.7 %', '603', '1.6 %', '8,473', '22.3 %', '29,495', '77.7 %', '8,586', '22.6 %', '29,377', '77.4 %', '8,711', '22.9 %', '29,250', '77.1 %']"
2018,143,24,"['143', '494', '1.5 %', '8,864', '27.4 %', '22,887', '70.8 %', '554', '1.7 %', '8,863', '27.5 %', '23,367', '72.5 %', '8,950', '27.8 %', '23,223', '72.2 %', '8,999', '27.9 %', '23,206', '72.1 %']"
2018,144,24,"['144', '510', '1.5 %', '12,973', '38.3 %', '20,291', '59.9 %', '600', '1.8 %', '12,837', '38.0 %', '20,956', '62.0 %', '12,981', '38.4 %', '20,801', '61.6 %', '13,038', '38.6 %', '20,744', '61.4 %']"
2018,145,24,"['145', '1,088', '2.2 %', '14,482', '29.4 %', '33,379', '67.7 %', '1,407', '2.9 %', '13,041', '26.5 %', '36,143', '73.5 %', '13,200', '26.9 %', '35,913', '73.1 %', '14,495', '29.5 %', '34,648', '70.5 %']"
2018,146,24,"['146', '670', '1.4 %', '10,439', '21.2 %', '37,823', '76.9 %', '915', '1.9 %', '9,596', '19.6 %', '39,478', '80.4 %', '9,647', '19.7 %', '39,380', '80.3 %', '10,474', '21.3 %', '38,592', '78.7 %']"
2018,147,24,"['147', '1,019', '1.9 %', '11,439', '21.1 %', '41,554', '76.5 %', '1,327', '2.4 %', '10,391', '19.2 %', '43,862', '80.8 %', '10,449', '19.3 %', '43,719', '80.7 %', '11,303', '20.9 %', '42,898', '79.1 %']"
2018,148,24,"['148', '798', '1.8 %', '17,372', '40.3 %', '24,764', '57.4 %', '998', '2.3 %', '17,001', '39.6 %', '25,982', '60.4 %', '17,081', '39.8 %', '25,852', '60.2 %', '17,402', '40.5 %', '25,599', '59.5 %']"
2018,149,24,"['149', '577', '1.5 %', '12,753', '32.3 %', '25,994', '65.9 %', '682', '1.7 %', '12,594', '32.0 %', '26,739', '68.0 %', '12,663', '32.2 %', '26,643', '67.8 %', '12,755', '32.4 %', '26,600', '67.6 %']"
2018,150,24,"['150', '887', '1.6 %', '34,298', '60.8 %', '21,001', '37.2 %', '1,154', '2.0 %', '33,996', '60.4 %', '22,324', '39.6 %', '34,122', '60.6 %', '22,180', '39.4 %', '34,383', '61.1 %', '21,931', '38.9 %']"
2018,132,25,"['132', '32,929', '59.3 %', '974', '1.8 %', '21,637', '39.0 %', '34,009', '61.4 %', '21,381', '38.6 %', '35,545', '82.0 %', '7,782', '18.0 %']"
2018,133,25,"['133', '36,211', '56.3 %', '1,185', '1.8 %', '26,956', '41.9 %', '38,865', '60.6 %', '25,257', '39.4 %', '40,767', '80.6 %', '9,812', '19.4 %']"
2018,134,25,"['134', '34,452', '40.9 %', '1,639', '1.9 %', '48,229', '57.2 %', '39,464', '47.1 %', '44,409', '52.9 %', '43,821', '70.3 %', '18,496', '29.7 %']"
2018,135,25,"['135', '16,401', '35.6 %', '792', '1.7 %', '28,826', '62.6 %', '17,016', '37.0 %', '28,915', '63.0 %', '18,916', '66.6 %', '9,473', '33.4 %']"
2018,136,25,"['136', '24,196', '37.9 %', '2,276', '3.6 %', '37,302', '58.5 %', '25,511', '40.3 %', '37,867', '59.7 %', '29,070', '61.3 %', '18,346', '38.7 %']"
2018,137,25,"['137', '8,992', '32.2 %', '530', '1.9 %', '18,394', '65.9 %', '9,588', '34.5 %', '18,215', '65.5 %', '10,814', '62.5 %', '6,475', '37.5 %']"
2018,138,25,"['138', '33,568', '55.1 %', '1,083', '1.8 %', '26,245', '43.1 %', '35,422', '58.3 %', '25,307', '41.7 %', '37,427', '80.7 %', '8,977', '19.3 %']"
2018,139,25,"['139', '11,791', '23.4 %', '655', '1.3 %', '37,911', '75.3 %', '12,583', '25.0 %', '37,673', '75.0 %', '14,961', '57.9 %', '10,882', '42.1 %']"
2018,140,25,"['140', '5,453', '21.8 %', '286', '1.1 %', '19,226', '77.0 %', '5,673', '22.7 %', '19,273', '77.3 %', '6,940', '58.8 %', '4,861', '41.2 %']"
2018,141,25,"['141', '4,363', '13.3 %', '360', '1.1 %', '28,066', '85.6 %', '4,582', '14.0 %', '28,145', '86.0 %', '5,900', '45.6 %', '7,028', '54.4 %']"
2018,142,25,"['142', '8,289', '21.8 %', '417', '1.1 %', '29,288', '77.1 %', '8,622', '22.7 %', '29,301', '77.3 %', '10,533', '55.5 %', '8,460', '44.5 %']"
2018,143,25,"['143', '8,602', '26.7 %', '435', '1.3 %', '23,215', '72.0 %', '8,942', '27.8 %', '23,220', '72.2 %', '10,657', '62.3 %', '6,436', '37.7 %']"
2018,144,25,"['144', '12,598', '37.3 %', '483', '1.4 %', '20,715', '61.3 %', '13,091', '38.8 %', '20,651', '61.2 %', '14,616', '71.7 %', '5,762', '28.3 %']"
2018,145,25,"['145', '12,782', '26.0 %', '1,188', '2.4 %', '35,132', '71.5 %', '14,440', '29.6 %', '34,406', '70.4 %', '17,403', '57.0 %', '13,154', '43.0 %']"
2018,146,25,"['146', '9,315', '19.0 %', '684', '1.4 %', '39,047', '79.6 %', '10,431', '21.3 %', '38,472', '78.7 %', '13,016', '50.9 %', '12,576', '49.1 %']"
2018,147,25,"['147', '10,042', '18.5 %', '1,044', '1.9 %', '43,111', '79.5 %', '11,263', '20.8 %', '42,757', '79.2 %', '14,175', '47.9 %', '15,408', '52.1 %']"
2018,148,25,"['148', '16,671', '38.8 %', '823', '1.9 %', '25,465', '59.3 %', '17,478', '40.8 %', '25,357', '59.2 %', '19,338', '69.0 %', '8,705', '31.0 %']"
2018,149,25,"['149', '12,378', '31.5 %', '554', '1.4 %', '26,421', '67.1 %', '12,868', '32.8 %', '26,413', '67.2 %', '14,425', '65.0 %', '7,772', '35.0 %']"
2018,150,25,"['150', '33,603', '59.7 %', '926', '1.6 %', '21,796', '38.7 %', '34,492', '61.4 %', '21,682', '38.6 %', '36,085', '81.4 %', '8,260', '18.6 %']"
